wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
2,3,0,4,4,1,1,0,2,2,13,0,0,0.975,0.6666667,0,0,5.5,1,0.5,0
1,1,0,1,2,0,1,0,0,2,52,0,0,0,1,0,0,6,0,0,0
26,2,0,13,51,325,7,0,26,2,126,0,0,0.52,0.20192307,1,6,3.8461537,1,0.9230769,0
6,1,0,4,18,0,1,0,4,0.5555556,162,1,2,0,0.375,0,0,24.5,3,1.5,0
9,1,0,1,15,36,1,0,2,2,493,0,0,0,0.5,0,0,53.77778,1,0.8888889,0
2,1,0,1,4,0,1,0,1,0.25,29,0,1,0,0.6,0,0,11.5,1,0.5,0
9,2,0,1,19,36,1,0,2,2,81,0,0,0.6666667,0.4722222,1,4,8,3,1.3333334,0
11,2,0,2,21,0,1,0,8,0.6,86,1,1,0.68,0.31666666,0,0,6.6363635,3,1.2727273,0
1,1,0,2,2,0,2,0,1,2,32,0,0,0,1,0,0,24,0,0,0
12,2,0,4,23,42,1,0,9,0.84415585,1209,0.85714287,0,0.47619048,0.35,1,2,99.166664,1,0.9166667,0
9,1,0,7,35,2,2,0,9,0.65625,404,1,1,0,0.35555556,0,0,43.444443,3,1.3333334,0
8,1,0,4,35,12,2,0,6,0.6666667,204,1,2,0,0.2857143,0,0,23.75,3,1.625,0
25,2,0,11,50,300,6,0,25,2,114,0,0,0.52,0.185,1,6,3.56,1,0.96,0
3,1,3,0,4,3,0,0,3,2,6,0,0,0,0.6666667,0,0,1,1,0.6666667,0
2,1,0,4,8,0,1,0,1,0,37,0,1,0,0.625,0,0,17,1,0.5,0
27,2,0,18,53,349,11,0,27,0.9230769,135,1,1,0.50980395,0.19444445,1,6,3.9629629,1,0.9259259,0
2,1,0,2,13,1,0,0,2,2,410,0,0,0,0.75,0,0,204,6,3,0
14,3,0,4,29,11,1,0,14,0.6923077,149,1,0,0.42857143,0.25510204,1,1,9.428572,6,1.6428572,0
20,2,0,5,51,156,1,0,19,0.6421053,429,1,2,0.6875,0.37142858,0,0,20.2,2,0.3,0
4,2,0,8,13,4,1,0,2,1,36,1,1,0.90909094,0.5555556,0,0,7.5,1,0.5,0
31,1,1,20,72,249,5,0,30,0.8568627,826,1,5,0,0.14,0,0,25.096775,12,1.6774193,0
4,1,0,8,6,0,7,0,3,0.33333334,24,1,1,0,0.33333334,0,0,4.75,2,1,0
81,1,0,17,212,2914,0,0,69,0.9770833,2334,0.9880952,5,0,0.184375,0,0,26.777779,9,1.345679,1
5,1,0,0,10,2,0,0,4,0.45833334,94,1,2,0,0.36,0,0,16.6,4,2,0
6,2,0,3,27,13,1,0,6,0.4,139,1,0,0.84615386,0.4,1,1,21.833334,1,0.33333334,0
3,2,0,2,4,0,2,0,3,0,31,1,0,0.8947368,0.44444445,0,0,9,2,1,0
28,2,0,13,59,372,7,0,28,0.8888889,179,1,0,0.5,0.20089285,1,6,5.357143,3,1,0
13,1,0,11,75,48,5,0,5,0.8819444,876,0.75,1,0,0.27380952,0,0,65.46154,4,1.3076923,0
33,1,0,9,34,528,9,0,32,1.03125,70,0,0,0,0.28138527,0,0,0.09090909,1,0.969697,0
3,2,0,6,8,1,1,0,2,0.75,31,0,1,0.9459459,0.46666667,1,1,8.666667,1,0.6666667,0
3,1,0,6,6,3,1,0,2,2,16,0,0,0,0.6666667,0,0,4.3333335,1,0.6666667,0
33,2,0,7,78,342,1,0,23,0.8203125,737,1,1,0.6075949,0.5520833,2,7,20.848484,8,1.5454545,1
6,2,0,9,13,0,8,0,6,0.4,100,1,0,0.7058824,0.6666667,0,0,15.333333,5,1.5,0
4,5,1,0,8,6,0,0,4,2,20,0,0,1,0.6666667,0,0,4,0,0,0
3,1,0,3,5,1,1,0,1,0,19,0,1,0,0.6666667,0,0,5,1,0.33333334,0
1,2,0,1,2,0,1,0,1,2,10,0,1,1,1,0,0,8,0,0,0
7,1,1,3,8,9,1,0,7,0.5833333,35,1,0,0,0.64285713,0,0,3.7142856,1,0.85714287,0
3,1,1,0,4,3,0,0,3,2,6,0,0,0,0.6666667,0,0,1,1,0.6666667,0
25,2,0,11,50,300,5,0,25,2,116,0,0,0.52,0.19,1,6,3.64,1,0.96,0
2,1,0,2,4,0,1,0,1,0,44,1,1,0,0.6,0,0,18,1,0.5,0
2,1,0,1,17,1,0,0,2,2,134,0,0,0,0.6,0,0,66,1,0.5,0
5,3,0,2,11,8,1,0,5,0.75,37,1,1,0.8333333,0.36,1,1,6.2,1,0.8,0
2,1,0,3,2,1,2,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
5,1,0,5,21,10,1,0,4,2,129,0,0,0,0.52,0,0,24.8,1,0.8,0
17,2,0,14,69,78,0,0,16,0.7916667,348,0.5,2,0.61538464,0.203125,1,3,19.117647,3,1.4117647,0
4,2,0,6,8,6,0,0,4,2,22,0,0,0.625,0.625,0,0,4.5,1,0.75,0
5,4,0,1,24,2,1,0,5,0.75,133,1,0,0.95348835,0.4,3,5,24.6,3,1.2,0
2,1,0,1,42,1,0,0,2,2,361,0,0,0,0.6,0,0,179.5,1,0.5,0
3,1,8,12,4,1,10,0,3,0.5,13,1,0,0,0.6666667,0,0,3,1,0.6666667,0
2,4,0,4,6,1,1,0,2,2,25,0,0,0.9756098,0.6666667,1,1,11.5,1,0.5,0
37,2,0,39,175,660,2,0,30,0.9444444,1350,1,0,0.5394737,0.43333334,0,0,35.405407,4,1.1081082,0
27,1,0,21,27,351,18,0,27,2,27,0,0,0,1,0,0,0,1,1,0
30,1,0,26,30,435,25,0,30,1.0344827,34,0,0,0,0.16296296,0,0,0,1,1,0
2,2,0,2,4,1,0,0,1,1,9,1,0,1,1,0,0,3,0,0,0
8,2,0,4,23,16,1,0,8,0.42857143,166,1,0,0.73333335,0.46875,1,1,19.375,1,0.5,0
2,1,0,1,4,0,1,0,1,0,32,0,1,0,0.6,0,0,13,1,0.5,0
26,2,0,13,51,325,7,0,26,2,126,0,0,0.52,0.20192307,1,6,3.8461537,1,0.9230769,0
2,2,0,3,10,1,0,0,2,2,38,0,0,0.97619045,0.75,1,1,18,1,0.5,0
0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
51,1,0,40,207,999,4,0,38,0.9072222,2594,1,9,0,0.092,0,0,49.156864,41,4.1372547,4
9,3,1,5,50,26,2,0,1,0.75,375,1,1,0.7741935,0.4,2,7,40.333332,16,2.6666667,0
14,2,1,14,56,41,3,0,7,0.8888889,290,1,3,0.8,0.6923077,2,7,19.071428,6,1.4285715,1
2,1,0,2,13,1,0,0,2,2,100,0,0,0,0.75,0,0,49,6,3,0
8,1,0,2,29,2,1,0,8,0.64285713,175,1,0,0,0.29166666,1,1,20.125,4,1.5,0
5,1,0,2,11,0,1,0,5,0,43,1,1,0,0.46666667,0,0,7.4,3,1.2,0
8,1,0,5,8,28,5,0,8,2,8,0,0,0,0.475,0,0,0,1,1,0
14,2,0,9,57,0,0,0,13,0.7692308,511,1,1,0.7735849,0.84615386,0,0,35,2,1.5,0
3,2,0,5,12,1,1,0,3,0,259,1,0,0.6666667,0.5555556,1,1,85,1,0.33333334,0
19,3,0,18,81,93,2,0,16,0.9313725,711,0.05882353,2,0.6964286,0.3148148,2,6,35.526318,6,1.5789474,0
2,2,0,5,8,1,1,0,2,2,24,0,0,0.9166667,0.6666667,0,0,11,1,0.5,0
21,1,0,9,98,148,3,0,9,0.73571426,1367,1,3,0,0.27513227,0,0,63.761906,54,4.2380953,1
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
3,1,0,3,5,1,1,0,1,0,19,0,1,0,0.6666667,0,0,5,1,0.33333334,0
3,1,0,2,6,1,1,0,2,0.5,20,1,0,0,0.6666667,0,0,5.3333335,1,0.6666667,0
2,1,0,1,4,0,1,0,1,0,18,0,0,0,0.8333333,0,0,7.5,2,1,0
6,2,3,0,7,15,0,0,6,2,9,0,0,0.44444445,0.6111111,0,0,0.5,1,0.8333333,0
6,3,0,4,13,9,1,0,4,0.8,46,0,1,0.42857143,0.41666666,0,0,6.5,2,0.8333333,0
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,0
6,1,0,0,6,15,0,0,6,1.2,10,0,0,0,0.44444445,0,0,0,1,1,0
28,2,0,16,53,374,9,0,28,0.962963,132,1,1,0.49056605,0.15,1,6,3.642857,1,0.96428573,0
5,3,0,3,13,8,1,0,5,0.75,101,1,0,0.90697676,0.45,1,2,19,10,2.8,0
2,1,0,2,5,0,1,0,1,0,19,0,1,0,0.75,0,0,8,1,0.5,0
21,1,0,5,75,118,0,0,15,0.8388889,720,1,1,0,0.26,0,0,32.857143,7,1.4285715,0
38,2,0,14,144,521,0,0,26,0.89513516,2014,1,3,0.35714287,0.1554054,0,0,51.342106,31,3.5526316,0
1,3,0,1,2,0,0,0,1,2,4,0,0,1,1,0,0,3,0,0,0
20,2,19,25,31,160,19,0,20,0.84210527,219,1,2,0.51282054,0.21666667,1,1,9.75,4,1.3,0
26,2,0,10,51,325,4,0,26,2,125,0,0,0.52,0.19711539,1,6,3.8076923,1,0.9230769,0
5,1,0,34,5,10,32,0,5,1.25,14,0,0,0,0.7,0,0,0,1,1,0
4,2,0,5,10,0,2,0,4,0.22222222,51,0,1,0.25,0.5,0,0,11,2,1.25,0
2,1,0,1,3,1,1,0,1,1.9636364,231,0,0,0,1,0,0,87,0,0,0
2,1,0,1,4,0,1,0,1,0,20,0,1,0,0.6666667,0,0,8,1,0.5,0
40,2,0,11,111,380,0,0,35,0.845039,1771,1,0,0.24,0.3525641,1,5,42.7,4,1.1,0
5,3,1,0,8,4,0,0,5,0.5,31,1,0,0.9444444,0.6,0,0,5,1,0.2,0
9,1,0,8,26,32,7,0,7,0.5,230,1,0,0,0.625,0,0,24.333334,5,1.4444444,0
2,1,0,2,4,0,1,0,2,0,20,0,1,0,0.6666667,0,0,8,1,0.5,0
12,1,0,2,41,20,1,0,9,0.8701299,354,0.5714286,0,0,0.375,0,0,27.916666,4,1.75,0
2,4,0,0,4,1,0,0,2,2,9,0,0,1,0.75,0,0,3.5,0,0,0
6,1,0,9,18,9,8,0,4,0.8,1423,0.33333334,1,0,0.25,0,0,235.66667,15,4.1666665,0
56,1,0,65,77,332,61,0,53,0.7785124,1397,0.90909094,2,0,0.14880952,0,0,23.75,11,2.3214285,0
12,1,0,1,16,14,1,0,12,0.72727275,139,1,0,0,0.7083333,0,0,10.166667,5,1.25,0
61,3,0,28,162,1454,14,0,32,0.8547619,1494,1,12,0.34444445,0.140625,1,1,23.147541,8,1.8360655,1
26,2,0,13,51,325,7,0,26,2,125,0,0,0.52,0.19711539,1,6,3.8076923,1,0.9230769,0
6,2,0,9,31,0,1,0,5,0.6,245,1,2,0.875,0.33333334,2,2,39.166668,5,1.5,0
47,1,0,8,133,583,1,0,36,0.8830228,1448,0.23809524,2,0,0.15458937,0,0,29.361702,10,1.9148936,1
2,2,1,0,4,1,0,0,2,2,10,0,0,0.6666667,0.75,0,0,4,1,0.5,0
19,1,0,0,33,141,0,0,17,0.94949496,201,1,0,0,0.375,0,0,9,5,1.1052631,0
15,1,0,13,60,105,13,0,12,1,766,1,0,0,0.22619048,0,0,50,8,3.9333334,1
4,1,0,5,52,0,0,0,4,0.33333334,307,1,1,0,0.4,0,0,74.25,1,0.75,0
18,1,4,11,34,119,10,0,7,0.7058824,387,0.2,4,0,0.30588236,0,0,20.222221,15,3.4444444,1
27,3,0,19,104,237,1,0,21,0.7355769,811,1,1,0.7222222,0.22435898,0,0,28.74074,9,1.8888888,0
5,1,0,18,5,10,18,0,5,2,5,0,0,0,0.7,0,0,0,1,1,0
22,1,0,40,55,219,30,0,20,0.1904762,474,1,1,0,0.2520661,0,0,20.454546,1,0.95454544,1
10,2,2,8,34,25,2,0,7,0.7936508,210,1,2,0.71428573,0.4722222,0,0,19.3,5,1.2,0
3,3,0,3,4,3,1,0,3,2,11,0,0,0.9512195,0.6666667,0,0,2.6666667,1,0.6666667,0
4,2,0,12,22,2,1,0,4,0.5833333,1700,1,3,0.5,0.5,1,1,423,1,0.5,2
10,1,0,5,15,27,5,0,9,0.7777778,101,0,1,0,0.24074075,0,0,8.8,1,0.8,0
2,2,1,2,5,1,1,0,2,2,10,0,0,0.97619045,1,0,0,4,1,0.5,0
8,2,0,3,32,0,3,0,7,0.42857143,195,0.5,2,0.53846157,0.71428573,0,0,23.125,2,0.875,0
1,1,0,4,1,0,4,0,1,2,1,0,0,0,1,0,0,0,1,1,0
13,5,0,2,25,44,0,0,11,0.81666666,164,1,0,0.8918919,0.42307693,1,1,11.230769,1,0.9230769,0
8,1,1,0,9,22,0,0,7,0.71428573,20,1,1,0,0.2,0,0,1.375,1,0.75,0
4,1,0,2,5,4,1,0,2,0.6666667,65,0,1,0,0.5833333,0,0,14.25,6,1.75,0
1,2,0,1,2,0,0,0,1,2,4,0,0,1,1,0,0,3,0,0,0
19,1,0,3,32,79,2,0,16,0.82222223,612,1,1,0,0.2631579,0,0,30.68421,14,2.631579,0
41,1,0,17,92,658,6,0,20,0.84375,2453,1,2,0,0.19464286,0,0,58.73171,10,3.707317,0
5,1,0,23,9,0,19,0,5,0.375,183,1,2,0,0.4,0,0,35.2,6,2.2,0
53,1,0,14,121,884,7,0,41,0.8949176,1074,0.8214286,5,0,0.109467454,0,0,18.73585,11,1.754717,0
5,2,0,6,33,0,1,0,1,0.375,218,0.5,1,0.7,0.5833333,1,2,42.2,1,0.6,0
35,1,0,4,87,573,1,0,31,0.5441176,373,0.5,1,0,0.34313726,0,0,9.485714,1,0.9142857,0
8,4,0,3,17,28,3,0,8,1.1428572,102,1,0,0.90163934,0.5,0,0,11.625,6,1.375,0
7,1,0,2,19,11,0,0,4,1.0277778,1730,0.9166667,0,0,0.29166666,0,0,244.42857,6,3.4285715,0
5,1,0,3,10,10,3,0,4,1.25,51,1,0,0,0.31428573,0,0,9,1,0.8,0
4,1,0,3,30,0,0,0,2,0.6111111,368,1,0,0,0.33333334,0,0,89.5,15,4,0
3,3,0,0,4,0,0,0,3,0.5,21,1,0,0.6,0.5,0,0,5.3333335,1,0.6666667,0
5,3,0,4,11,8,1,0,3,0.75,45,0,1,0.5,0.53333336,0,0,7.8,2,0.8,0
6,2,0,3,12,3,2,0,4,0.5,115,0,0,0.64285713,0.45833334,1,2,17.5,1,0.8333333,0
8,3,0,8,29,26,2,0,7,2,264,0,0,0.84782606,0.41666666,0,0,32,1,0.875,0
8,2,0,3,26,0,1,0,6,0.61904764,221,1,1,0.8378378,0.5,0,0,26.25,3,1.375,0
14,1,0,8,19,33,8,0,13,0.78205127,149,1,1,0,0.35714287,0,0,9.214286,4,1.1428572,0
25,2,0,9,50,300,3,0,25,2,116,0,0,0.52,0.19,1,6,3.64,1,0.96,0
34,1,0,0,67,0,0,0,32,0.72727275,233,1,2,0,0.2647059,0,0,5.7352943,2,1,0
7,1,0,10,19,15,5,0,3,0.6666667,95,1,3,0,0.42857143,0,0,12,3,1.1428572,0
15,1,0,3,100,51,1,0,1,0.8154762,1175,0.9166667,2,0,0.33333334,0,0,76.53333,13,2.9333334,0
2,4,0,4,6,1,1,0,2,2,33,0,0,0.9756098,0.6666667,1,1,15.5,1,0.5,0
3,2,0,2,8,0,1,0,3,0.25,48,1,2,0.33333334,0.5555556,0,0,14.333333,3,1.3333334,0
2,1,0,1,4,0,1,0,1,0,20,0,1,0,0.6666667,0,0,8,1,0.5,0
2,2,0,8,17,0,1,0,1,0,98,0,2,0.8,0.625,0,0,47,1,0.5,0
4,1,0,10,17,0,2,0,2,0.8333333,85,0.5,1,0,0.33333334,0,0,19.25,1,0.5,0
26,2,0,13,51,325,7,0,26,2,126,0,0,0.52,0.20192307,1,6,3.8461537,1,0.9230769,0
2,1,0,2,15,0,2,0,1,0.5,99,0,1,0,0.6666667,0,0,47.5,7,3.5,0
4,1,0,6,17,4,5,0,3,0.6666667,133,0.2,1,0,0.33333334,0,0,31,10,4.5,0
3,3,0,4,9,3,1,0,3,2,63,0,0,0.9512195,0.6666667,0,0,20,1,0.6666667,0
2,1,1,0,3,1,0,0,2,2,5,0,0,0,1,0,0,1.5,1,0.5,0
2,4,0,3,3,1,1,0,2,2,8,0,0,0.9756098,0.6666667,0,0,3,1,0.5,0
3,3,0,0,15,0,0,0,0,0,52,0,1,0.9285714,0.5555556,1,2,16,3,1.3333334,0
11,1,0,3,36,5,1,0,10,0.625,245,1,1,0,0.4090909,0,0,20.90909,6,2.3636363,0
2,2,0,2,3,1,2,0,1,2,7,0,0,0.5,0.75,0,0,2.5,1,0.5,0
2,1,0,4,10,0,1,0,1,0,75,0,1,0,0.625,0,0,36,1,0.5,0
3,1,0,0,3,3,0,0,3,2,3,0,0,0,1,0,0,0,1,1,0
7,2,0,0,32,21,0,0,7,2,163,0,0,0.53846157,0.9047619,1,1,22.285715,3,1.2857143,0
2,1,0,2,4,0,1,0,1,0,15,0,1,0,0.75,0,0,6,1,0.5,0
46,1,0,41,210,777,1,0,33,0.9123457,2793,1,8,0,0.115277775,0,0,58.934784,44,4.630435,1
5,2,0,8,16,2,1,0,4,1.0416666,88,0.16666667,1,0.625,0.625,0,0,15.4,1,0.6,0
2,1,0,5,4,1,4,0,1,1.7674419,79,0,0,0,1,0,0,17,0,0,1
2,3,0,2,4,1,2,0,2,2,11,0,0,1,1,0,0,4.5,0,0,0
1,1,0,0,2,0,0,0,1,2,5,0,0,0,1,0,0,3,0,0,0
12,3,0,3,33,0,2,0,12,0.83838385,241,1,4,0.76086956,0.2857143,2,3,18.333334,3,1.75,0
0,1,0,4,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,0
5,3,2,0,8,4,0,0,5,0.5,31,1,0,0.9444444,0.6,0,0,5,1,0.2,0
16,1,2,38,91,58,23,0,13,0.7777778,717,0.8888889,7,0,0.28,0,0,43.25,15,1.9375,1
2,1,0,1,5,0,1,0,2,0,18,1,1,0,0.6666667,0,0,7.5,1,0.5,0
5,1,0,2,17,0,2,0,0,0.16666667,120,0.6666667,1,0,0.5,0,0,22.4,4,2,0
3,1,0,1,7,0,1,0,3,0,33,1,0,0,0.6666667,0,0,9.666667,1,0.6666667,0
6,2,0,1,11,15,1,0,5,2,31,0,0,0.61538464,0.4,0,0,4.1666665,1,0.8333333,0
10,2,0,10,31,33,5,0,5,0.6666667,174,1,1,0.42857143,0.34444445,0,0,15.9,3,1.6,0
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.625,0,0,0,1,1,0
2,1,0,2,5,0,1,0,1,0,43,0.75,1,0,0.6,0,0,18.5,2,1,0
2,3,0,3,3,1,1,0,2,2,9,0,0,0.975,0.6666667,0,0,3.5,1,0.5,0
2,1,0,2,5,0,1,0,1,0,16,0,1,0,0.75,0,0,6.5,1,0.5,0
2,1,0,2,4,0,1,0,2,0,20,0.5,1,0,0.6666667,0,0,8,1,0.5,0
3,1,2,11,4,3,10,0,1,0.5,14,0,1,0,0.6666667,0,0,3.3333333,1,0.33333334,0
13,1,5,6,20,34,5,0,12,0.8,89,1,1,0,0.40384614,0,0,5.4615383,1,0.9230769,0
8,2,0,0,37,0,0,0,7,1.0714285,273,1,0,0.53846157,0.9047619,0,0,31.625,2,1,0
5,1,0,3,22,0,1,0,5,0.6111111,300,0,1,0,0.46666667,0,0,57.2,3,1.6,0
2,1,0,1,4,0,1,0,1,0.11111111,59,0.8888889,5,0,0.5625,0,0,24,1,0.5,0
3,1,0,3,11,1,1,0,2,0.5,342,1,0,0,0.5,0,0,112.666664,2,0.6666667,0
29,1,0,9,67,316,3,0,2,0.5595238,960,1,3,0,0.21072797,0,0,31.793104,2,1,0
2,1,0,1,8,0,1,0,2,0,54,0,1,0,0.7,0,0,24.5,0,0,0
11,2,0,1,20,0,1,0,11,0.65,332,0.875,1,0.47368422,0.27272728,1,2,28.454546,1,0.90909094,0
19,2,4,0,38,171,0,0,18,2,120,0,0,0.4857143,0.37719297,0,0,5.3157897,1,0.94736844,0
3,1,0,3,11,3,2,0,3,2,71,0,0,0,0.33333334,0,0,22.666666,8,3.6666667,0
24,1,0,9,119,92,1,0,13,0.8300395,1158,1,3,0,0.17874396,0,0,46.791668,11,1.4166666,0
1,6,0,1,7,0,1,0,1,2,17,0,0,1,1,0,0,16,0,0,0
2,1,0,1,14,1,0,0,2,2,104,0,0,0,0.6,0,0,51,1,0.5,0
3,1,0,6,9,0,4,0,3,0.1875,101,0,2,0,1,0,0,30,1,0.6666667,0
5,1,0,0,14,0,0,0,5,0.5,117,1,0,0,0.45,0,0,21.4,3,2,0
14,1,0,18,14,91,18,0,14,2,14,0,0,0,0.5714286,0,0,0,1,1,0
11,1,0,13,11,55,11,0,11,2,11,0,0,0,0.29090908,0,0,0,1,1,0
3,1,0,5,6,0,2,0,3,0.5,25,1,1,0,0.5555556,0,0,6.6666665,1,0.6666667,0
23,2,0,18,83,137,3,0,14,0.83522725,845,1,2,0.4878049,0.2,1,1,35.391304,8,2.3043478,1
7,3,1,0,11,19,0,0,6,0.8333333,34,1,1,0.8695652,0.42857143,0,0,3.7142856,1,0.85714287,0
2,1,0,1,4,0,1,0,1,0,20,0,0,0,0.75,0,0,8,1,0.5,0
4,5,0,2,10,0,0,0,4,0,39,1,0,0.9577465,0.625,1,1,8.5,1,0.75,0
2,1,0,2,11,1,0,0,2,2,124,0,0,0,0.75,0,0,61,3,1.5,0
4,2,0,9,26,0,1,0,3,0.5,119,0.5,1,0.92105263,0.4,0,0,28.25,1,0.75,0
3,1,0,3,7,1,1,0,2,0.5,25,1,0,0,0.5,0,0,7,1,0.33333334,0
9,3,0,4,32,6,2,0,7,2,265,0,0,0.82978725,0.44444445,0,0,28.444445,1,0.8888889,0
110,1,1,13,177,4753,3,0,92,0.9210354,1126,0.9285714,7,0,0.17660551,0,0,8.981818,3,1.0454545,0
28,2,2,0,29,374,0,0,27,1.0074074,48,0.4,0,0.325,0.17142858,0,0,0.53571427,1,0.96428573,0
2,3,5,7,3,1,5,0,2,2,8,0,0,0.975,0.6666667,0,0,3,1,0.5,0
10,1,0,10,43,0,3,0,6,0.4814815,257,1,3,0,0.35,0,0,24.4,3,1.3,0
26,1,0,7,66,0,1,0,23,0.544,923,1,1,0,0.21714285,0,0,34.307693,6,2.3076923,0
1,1,0,2,2,0,2,0,1,2,21,0,0,0,1,0,0,3,0,0,0
2,1,0,3,5,0,1,0,1,0,34,0,3,0,0.6,0,0,14,1,0.5,0
3,2,0,3,9,1,1,0,2,0.5,59,1,1,0.75,0.5555556,0,0,18.333334,2,1,0
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,0
5,4,0,4,11,10,1,0,3,0.75,42,0,1,0.5714286,0.53333336,0,0,7.2,2,0.8,0
3,1,0,0,3,3,0,0,3,2,3,0,0,0,1,0,0,0,1,1,0
6,1,0,2,7,7,2,0,6,0.7,29,0,0,0,0.75,0,0,3.5,1,0.8333333,0
71,1,4,34,174,1809,14,0,62,0.91785717,1902,1,8,0,0.06938776,0,0,25.394365,9,2.225352,0
8,2,0,3,15,0,2,0,8,0.5714286,125,1,0,0.6315789,0.6875,0,0,14.25,6,1.5,0
2,1,0,4,5,0,1,0,1,0,47,0,1,0,0.625,0,0,22,1,0.5,0
42,1,0,53,104,0,49,0,39,0.76508343,1169,0.7894737,3,0,0.14855877,1,2,26.380953,13,2.5952382,0
5,1,0,1,6,0,1,0,5,0.45,115,1,0,0,0.46666667,0,0,21,2,1,0
8,2,0,16,62,8,1,0,5,0.6785714,856,1,3,0.85365856,0.26785713,2,2,105.5,1,0.75,0
3,1,0,7,3,3,7,0,3,2,3,0,0,0,0.5555556,0,0,0,1,1,0
6,1,0,0,39,13,0,0,4,1,312,1,0,0,0.23333333,0,0,50.666668,6,3.5,0
3,3,0,0,8,0,0,0,0,0,26,0,1,0.9285714,0.5555556,1,2,7.3333335,1,0.6666667,0
6,1,0,14,29,0,11,0,2,0.82857144,309,1,2,0,0.33333334,0,0,49.333332,5,1.6666666,0
30,2,5,25,110,281,5,0,22,0.90229887,929,1,4,0.41666666,0.17586207,1,1,29.366667,10,1.7333333,1
7,3,0,35,12,11,35,0,7,0.16666667,77,1,0,0.85,0.52380955,1,2,9.714286,4,0.85714287,0
9,2,0,0,37,22,0,0,8,0.75,211,1,0,0.53846157,0.65625,2,2,22.222221,3,1,0
37,1,1,8,68,0,7,0,36,0.91283524,1201,0.51724136,0,0,0.19097222,0,0,30.675676,11,3,1
4,5,0,2,13,0,0,0,4,0,58,1,0,0.9577465,0.625,1,1,13.25,1,0.75,0
2,1,0,2,4,0,1,0,2,0,20,0,1,0,0.6666667,0,0,8,1,0.5,0
1,1,0,20,1,0,19,0,1,2,1,0,0,0,1,0,0,0,1,1,0
10,2,0,3,25,0,1,0,10,0.86419755,466,0.44444445,0,0.5555556,0.31666666,1,2,44.7,1,0.8,0
5,4,0,4,11,10,1,0,3,0.75,42,0,1,0.5714286,0.53333336,0,0,7.2,2,0.8,0
3,1,0,9,10,3,1,0,2,2,54,0,0,0,0.75,0,0,17,4,1.6666666,0
0,1,0,11,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4,1,0,1,9,2,1,0,2,0.6666667,395,1,0,0,0.5,0,0,97.25,1,0.5,0
3,1,0,5,13,0,1,0,3,0,81,0,1,0,0.5555556,0,0,25.666666,7,2.6666667,0
53,1,0,33,113,1152,25,0,46,0.9326923,1038,0.96875,7,0,0.13141026,0,0,17.981133,18,1.735849,4
1,1,0,0,1,0,0,0,1,2,2,0,0,0,1,0,0,0,1,1,0
16,1,0,15,16,120,15,0,16,2,16,0,0,0,0.3125,0,0,0,1,1,0
20,2,0,4,52,114,1,0,19,0.5112782,774,1,0,0.55,0.30555555,1,4,37.35,4,0.7,0
18,1,1,4,19,135,1,0,18,0.8627451,57,1,0,0,0.375,0,0,2,1,0.9444444,0
3,1,0,2,5,1,1,0,2,0.5,16,0,1,0,0.5555556,0,0,4,1,0.6666667,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
22,3,1,11,58,125,1,0,21,0.8707483,560,0.071428575,0,0.66101694,0.2585034,1,6,23.818182,5,1.2272727,0
1,1,0,0,2,0,0,0,1,2,10,0,0,0,1,0,0,3,0,0,0
2,1,0,3,11,1,0,0,2,2,50,0,0,0,0.75,0,0,24,2,1,0
36,1,0,21,136,260,4,0,27,0.8685714,1275,1,3,0,0.22142857,0,0,34.13889,12,2.6111112,1
39,2,1,26,118,433,1,0,34,0.8684211,1231,1,4,0.44615385,0.13765182,1,5,30.282051,14,2.7435896,0
3,1,0,4,4,3,4,0,3,0,29,0,0,0,0.8888889,0,0,7.6666665,0,0,0
13,1,2,0,19,72,0,0,12,0.96666664,157,1,3,0,0.65384614,0,0,10.307693,5,1.8461539,0
42,1,0,19,96,569,14,0,31,0.88913524,897,0.77272725,3,0,0.13414635,0,0,19.833334,9,1.9285715,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
9,2,0,9,49,8,1,0,6,0.484375,365,0.125,0,0.53333336,0.3125,0,0,38.666668,10,1.7777778,0
4,5,0,2,14,6,0,0,3,1.3333334,47,1,0,0.9705882,0.5833333,1,1,10.5,1,0.75,0
12,1,0,8,23,0,4,0,12,0.13636364,543,1,2,0,0.39814815,0,0,44.083332,6,2.75,0
15,2,0,18,96,7,3,0,4,0.72619045,1603,1,4,0.46153846,0.24848485,1,1,105.46667,23,3.9333334,0
2,1,0,0,4,1,0,0,1,1.9166666,24,0,0,0,1,0,0,5,0,0,0
