wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
5,4,3,17,21,0,3,14,5,0.25,149,1.0,2,0.969697,0.36666667,3,14,28.4,4,1.2,1
4,3,0,1,15,6,0,1,3,1.3333334,1166,0.0,0,0.9268293,0.33333334,0,0,271.25,2,1.0,2
8,2,0,6,25,0,1,5,8,0.47619048,195,1.0,2,0.65,0.34375,1,5,22.625,6,1.625,2
3,3,0,3,11,0,1,3,3,0.0,64,1.0,1,0.88235295,0.5555556,2,4,20.0,4,2.0,0
1,1,1,1,2,0,1,0,1,2.0,26,0.0,0,0.0,1.0,0,0,3.0,0,0.0,1
3,3,0,7,7,3,2,5,3,1.5,26,0.0,0,0.95348835,0.5555556,1,1,7.3333335,1,0.6666667,1
5,1,0,8,6,0,7,1,0,0.35,123,0.1,3,0.0,0.46666667,0,0,21.6,2,1.0,1
2,3,0,1,3,0,1,0,0,1.0,14,0.5,0,0.9444444,0.6666667,0,0,5.0,1,0.5,0
75,3,1,43,122,2607,33,17,71,0.9686487,1156,0.88,4,0.7259259,0.07304348,3,19,14.08,16,1.84,1
4,3,0,11,14,0,0,11,4,0.33333334,44,1.0,0,0.9594595,0.4,2,7,9.75,1,0.75,1
2,3,0,0,3,1,0,0,2,2.0,374,0.0,0,0.974359,1.0,0,0,186.0,1,0.5,3
9,2,0,2,15,0,1,1,9,0.625,788,1.0,0,0.61904764,0.31111112,1,2,85.888885,1,0.8888889,3
0,1,0,1,0,0,1,0,0,2.0,15,0.0,0,0.0,0.0,0,0,0.0,0,0.0,2
15,3,11,21,50,101,16,7,10,0.9047619,295,0.6666667,2,0.93333334,0.34814814,0,0,18.466667,1,0.93333334,2
7,5,2,8,24,21,2,7,2,1.1666666,155,0.0,0,0.9765625,0.37142858,2,4,21.0,12,2.0,2
4,1,0,5,4,6,5,1,4,2.0,4,0.0,0,0.0,0.55,0,0,0.0,1,1.0,1
11,3,0,16,42,15,3,14,10,0.8,223,0.75,1,0.9514563,0.23376623,2,6,18.90909,4,1.2727273,1
2,3,0,0,3,1,0,0,2,2.0,374,0.0,0,0.974359,1.0,0,0,186.0,1,0.5,3
3,3,0,5,11,1,1,5,3,2.0,91,0.0,0,0.8947368,0.46666667,2,4,29.333334,8,3.0,0
2,1,0,1,4,0,1,1,1,0.5,29,1.0,1,0.0,0.6666667,0,0,12.5,2,1.0,0
1,4,0,3,2,0,2,1,1,2.0,5,0.0,0,1.0,1.0,0,0,3.0,0,0.0,1
4,3,0,6,15,6,1,5,4,1.3333334,40,0.0,0,0.9594595,0.5,2,12,8.75,1,0.75,1
2,1,0,1,4,0,1,1,1,0.5,19,1.0,1,0.0,0.6666667,0,0,7.5,1,0.5,0
3,3,0,4,10,0,1,4,3,0.0,98,1.0,1,0.88235295,0.6666667,2,4,31.0,5,3.0,0
2,4,0,5,7,1,0,5,2,2.0,614,0.0,0,0.97619045,1.0,0,0,306.0,1,0.5,1
20,3,2,35,72,120,14,24,19,0.91093117,404,1.0,3,0.75949365,0.1875,1,4,18.55,7,1.8,4
9,2,0,9,23,36,9,9,0,2.0,82,0.0,0,0.5294118,0.44444445,0,0,8.111111,1,0.8888889,1
20,2,0,42,46,184,19,30,19,2.0,630,0.0,0,0.63461536,0.23076923,2,4,30.5,16,2.25,1
7,2,0,3,19,0,0,3,7,0.0,64,1.0,1,0.68421054,0.42857143,1,5,8.0,1,0.85714287,1
2,1,0,1,4,0,1,1,1,0.5,29,1.0,1,0.0,0.6666667,0,0,12.5,2,1.0,0
5,1,2,21,6,10,19,2,5,2.0,8,0.0,0,0.0,0.4,0,0,0.6,1,0.8,1
9,3,0,21,46,6,1,20,8,0.75,219,0.0,1,0.9607843,0.23809524,2,6,23.11111,2,1.0,1
2,1,0,1,5,0,1,1,1,0.33333334,33,1.0,1,0.0,0.625,0,0,14.0,2,1.0,0
2,1,0,0,3,1,0,0,1,2.0,7,0.0,0,0.0,1.0,0,0,2.5,1,0.5,1
3,3,0,3,9,0,0,3,3,0.5,58,1.0,1,0.88235295,0.6666667,2,4,17.666666,3,1.6666666,0
5,3,0,21,33,0,2,20,4,0.41666666,237,1.0,1,0.93333334,0.33333334,2,6,45.8,4,2.0,1
2,3,0,0,3,1,0,0,2,2.0,374,0.0,0,0.974359,1.0,0,0,186.0,1,0.5,3
2,1,0,1,5,0,1,1,1,0.5,20,1.0,1,0.0,0.6666667,0,0,8.0,1,0.5,0
2,3,0,0,3,1,0,0,2,2.0,1243,0.0,0,0.974359,1.0,0,0,620.5,1,0.5,2
2,1,0,1,4,0,1,1,1,0.5,17,1.0,1,0.0,0.6666667,0,0,6.5,1,0.5,0
2,4,1,9,14,1,2,7,1,2.0,51,0.0,0,0.99526066,0.625,2,2,24.0,1,0.5,1
2,2,0,2,4,1,1,1,2,2.0,10,0.0,0,0.8,0.6666667,0,0,4.0,1,0.5,1
9,2,0,9,23,36,9,9,0,2.0,82,0.0,0,0.5294118,0.44444445,0,0,8.111111,1,0.8888889,1
7,3,3,18,25,0,10,11,7,0.41666666,175,1.0,2,0.93421054,0.35714287,2,4,23.714285,3,1.1428572,2
3,4,0,8,16,3,1,8,3,1.5,177,0.0,0,0.97590363,0.5833333,2,12,57.666668,1,0.6666667,1
21,2,0,42,49,190,16,29,19,2.0,470,0.0,0,0.6226415,0.23809524,2,4,21.380953,7,1.5714285,1
2,1,0,1,7,0,0,1,2,0.0,35,1.0,2,0.0,0.6666667,0,0,15.5,2,1.0,1
2,1,0,1,5,1,1,1,1,1.0,18,1.0,1,0.0,0.75,0,0,7.5,1,0.5,0
18,1,0,63,65,81,49,14,17,0.95098037,560,0.25,2,0.0,0.22222222,0,0,29.444445,2,0.8888889,1
3,1,0,4,7,0,1,4,2,0.0,24,1.0,1,0.0,0.5555556,0,0,6.6666665,1,0.6666667,0
2,1,0,1,5,0,1,1,1,0.33333334,33,1.0,1,0.0,0.625,0,0,14.0,2,1.0,0
13,1,0,6,22,48,1,6,13,0.875,151,1.0,2,0.0,0.34615386,0,0,10.0,2,1.0769231,0
2,1,0,7,24,1,3,4,2,2.0,109,0.0,0,0.0,0.5,0,0,53.5,1,0.5,1
3,4,0,19,22,3,0,19,3,2.0,131,0.0,0,0.97959185,0.44444445,3,14,42.666668,5,2.0,1
2,3,0,0,3,1,0,0,2,2.0,374,0.0,0,0.974359,1.0,0,0,186.0,1,0.5,3
2,1,0,4,2,1,2,2,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
3,4,0,11,15,3,0,11,3,2.0,59,0.0,0,0.97959185,0.44444445,3,13,18.666666,3,1.3333334,1
93,1,2,5,94,4278,2,3,87,1.0108696,388,1.0,0,0.0,0.09916368,0,0,3.1612904,1,0.9892473,3
7,3,0,17,41,15,0,17,5,0.75,205,1.0,1,0.9032258,0.30952382,1,4,28.0,3,1.4285715,2
3,2,31,33,4,1,31,2,3,0.75,21,1.0,1,0.8666667,0.6666667,1,2,5.3333335,1,0.6666667,0
73,2,0,41,162,2302,22,22,38,0.94314235,1420,0.71875,6,0.19101124,0.10616438,1,1,18.013699,7,1.3150685,2
2,1,0,1,4,0,1,1,1,0.5,17,1.0,1,0.0,0.6666667,0,0,6.5,1,0.5,0
11,3,15,22,20,0,15,7,10,0.7,114,0.0,1,0.7916667,0.34545454,2,4,9.181818,6,1.5454545,1
13,1,0,5,49,64,3,2,0,0.9166667,699,0.8333333,0,0.0,0.3125,0,0,52.307693,16,2.4615386,1
6,2,0,27,47,3,5,25,2,0.7875,2717,0.03125,0,0.8484849,0.44444445,1,1,446.5,38,7.0,2
2,4,0,3,8,0,1,2,2,0.0,121,1.0,1,0.9444444,0.6666667,3,4,58.5,16,8.0,0
22,1,0,3,56,221,1,2,20,0.96428573,402,1.0,1,0.0,0.14393939,0,0,17.09091,2,1.0,1
15,1,0,14,26,1,13,2,14,0.5535714,477,1.0,1,0.0,0.38333333,0,0,30.533333,6,2.4666667,1
32,3,0,17,154,278,6,16,23,0.89454097,1835,0.61538464,0,0.39215687,0.14285715,1,2,55.53125,17,2.25,3
2,1,0,1,5,0,1,1,1,0.33333334,33,1.0,1,0.0,0.625,0,0,14.0,2,1.0,0
9,4,7,15,23,6,8,8,8,0.75,124,0.0,1,0.85714287,0.35555556,3,9,12.555555,6,1.7777778,1
9,2,0,9,23,36,9,9,0,2.0,82,0.0,0,0.5294118,0.44444445,0,0,8.111111,1,0.8888889,1
11,1,0,9,29,7,2,7,8,0.8066667,324,0.73333335,3,0.0,0.35,0,0,27.09091,5,1.2727273,1
2,5,0,5,9,1,0,5,2,2.0,43,0.0,0,0.98214287,0.75,3,8,20.0,1,0.5,1
2,1,0,1,5,1,1,1,1,1.0,18,1.0,1,0.0,0.75,0,0,7.5,1,0.5,0
4,3,0,74,7,0,73,1,3,0.8333333,40,1.0,0,0.8181818,0.5555556,0,0,8.5,3,1.5,1
2,5,0,4,4,1,3,1,2,2.0,12,0.0,0,1.0,0.8333333,0,0,4.5,0,0.0,1
5,1,12,31,6,10,31,0,5,2.0,19,0.0,0,0.0,0.9,0,0,2.8,1,0.8,1
13,1,0,3,49,64,1,2,0,0.9166667,699,0.8333333,0,0.0,0.3125,0,0,52.307693,16,2.4615386,1
10,5,0,9,16,27,1,8,9,0.84444445,79,1.0,0,0.94520545,0.2638889,2,5,6.4,2,0.9,1
2,4,0,10,10,1,0,10,2,2.0,26,0.0,0,0.9896907,0.6,2,4,12.0,1,0.5,1
9,1,0,11,19,0,7,4,9,0.5,106,1.0,1,0.0,0.5555556,0,0,10.555555,3,1.1111112,1
2,1,0,1,4,1,1,1,1,1.0,17,1.0,1,0.0,0.75,0,0,7.0,1,0.5,0
36,1,10,113,60,622,104,20,34,0.9904762,367,0.0,16,0.0,0.2,0,0,8.694445,5,1.1666666,1
5,1,0,1,6,0,1,1,5,0.6666667,37,1.0,1,0.0,0.4,0,0,5.8,2,1.0,0
11,1,1,2,20,53,2,1,0,0.9,90,1.0,0,0.0,0.4,0,0,7.090909,2,0.90909094,1
2,1,0,1,5,0,1,1,1,0.5,20,1.0,1,0.0,0.6666667,0,0,8.0,1,0.5,0
9,2,0,9,23,36,9,9,0,2.0,82,0.0,0,0.5294118,0.44444445,0,0,8.111111,1,0.8888889,1
2,1,0,1,5,1,1,1,1,1.0,18,1.0,1,0.0,0.75,0,0,7.5,1,0.5,0
4,3,0,1,15,6,0,1,3,1.3333334,2120,0.0,0,0.9268293,0.33333334,0,0,495.5,2,1.0,2
2,3,0,0,3,1,0,0,2,2.0,1243,0.0,0,0.974359,1.0,0,0,620.5,1,0.5,2
2,1,0,10,4,1,9,1,1,1.0,12,0.0,1,0.0,1.0,0,0,4.5,0,0.0,2
2,1,0,1,4,0,1,1,1,0.5,29,1.0,1,0.0,0.6666667,0,0,12.5,2,1.0,0
23,3,0,57,107,69,4,55,22,0.80454546,948,0.9,4,0.76344085,0.20496894,2,8,39.782608,10,2.826087,2
1,1,0,1,1,0,0,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
8,3,0,23,59,2,2,22,6,0.61904764,392,1.0,2,0.8888889,0.27083334,1,6,47.625,10,3.5,2
3,1,0,2,8,1,1,1,0,0.5,21,1.0,0,0.0,0.5,0,0,5.6666665,1,0.33333334,0
2,1,0,1,4,0,1,1,1,0.5,19,1.0,1,0.0,0.6666667,0,0,7.5,1,0.5,0
2,3,0,0,3,1,0,0,2,2.0,229,0.0,0,0.974359,1.0,0,0,113.5,1,0.5,2
2,1,0,7,16,0,1,6,1,0.0,134,1.0,1,0.0,0.5833333,0,0,65.0,1,0.5,2
8,1,0,1,8,28,0,1,8,2.0,8,0.0,0,0.0,0.28125,0,0,0.0,1,1.0,1
6,2,0,4,11,9,1,4,4,0.4,54,1.0,1,0.5,0.5416667,1,1,7.8333335,3,1.0,0
2,4,0,5,7,1,0,5,2,2.0,44,0.0,0,0.97959185,0.75,1,6,20.5,1,0.5,1
2,4,0,3,7,0,1,3,2,0.0,52,1.0,1,0.9444444,0.6666667,3,4,24.0,5,2.5,0
4,2,0,4,9,0,1,4,2,0.0,83,1.0,1,0.6666667,0.5625,1,1,19.5,4,1.75,0
3,1,0,10,46,3,0,10,3,2.0,267,0.0,0,0.0,0.46666667,0,0,88.0,1,0.6666667,1
19,1,0,11,51,37,4,9,9,0.6712963,464,0.9166667,2,0.0,0.17171717,0,0,22.789474,1,0.7894737,1
3,1,0,13,4,0,13,0,3,0.0,19,1.0,0,0.0,0.5555556,0,0,5.0,1,0.6666667,1
83,2,0,11,178,0,1,10,76,0.8430894,1124,1.0,1,0.5147929,0.11646587,2,10,12.361445,10,1.2048193,2
2,3,0,3,6,0,0,3,2,0.0,28,1.0,1,0.95238096,0.6666667,1,2,12.5,3,1.5,1
1,4,0,2,2,0,2,0,1,2.0,6,0.0,0,1.0,1.0,0,0,5.0,0,0.0,0
5,3,0,17,28,0,3,15,4,0.25,129,1.0,1,0.93333334,0.33333334,1,5,24.4,5,1.8,1
9,1,0,3,20,36,0,3,9,2.0,204,0.0,0,0.0,0.33333334,0,0,21.666666,4,2.6666667,1
77,1,0,97,208,2634,86,24,59,0.9381579,3324,1.0,9,0.0,0.092857145,0,0,41.77922,13,2.2467532,3
4,3,0,1,15,6,0,1,3,1.3333334,4270,0.0,0,0.9268293,0.33333334,0,0,1005.75,2,1.0,2
11,1,1,2,20,53,2,1,0,0.9,90,1.0,0,0.0,0.4,0,0,7.090909,2,0.90909094,1
11,1,1,2,20,53,2,1,0,0.9,90,1.0,0,0.0,0.4,0,0,7.090909,2,0.90909094,1
1,1,0,6,1,0,6,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
4,2,0,3,8,0,1,2,3,0.33333334,62,1.0,1,0.5,0.5833333,0,0,14.0,4,1.5,1
5,3,0,7,23,8,3,5,2,1.0,199,0.33333334,1,0.9047619,0.44,0,0,38.2,2,1.2,1
8,4,0,11,28,16,6,8,8,0.85714287,112,0.0,1,0.9665072,0.3,2,4,12.75,3,1.125,1
2,1,0,1,4,0,1,1,1,0.5,29,1.0,1,0.0,0.6666667,0,0,12.5,2,1.0,0
4,1,0,1,9,4,0,1,3,0.6666667,29,0.0,0,0.0,0.5555556,0,0,5.75,2,0.75,1
9,5,0,7,26,28,1,6,5,0.8125,202,0.5,1,0.9279279,0.41666666,2,8,21.222221,7,2.4444444,1
3,2,0,3,5,3,1,2,0,2.0,24,0.0,0,0.5,0.5555556,0,0,7.0,2,1.3333334,0
11,1,0,8,15,0,8,0,11,0.56,235,0.8,0,0.0,0.5151515,0,0,19.90909,4,1.7272727,1
2,4,0,5,7,1,0,5,2,2.0,608,0.0,0,0.97619045,1.0,0,0,303.0,1,0.5,1
20,2,0,9,39,34,2,7,20,0.77894735,399,1.0,4,0.40625,0.24285714,1,7,18.7,11,2.6,2
2,1,0,1,5,1,1,1,1,1.0,18,1.0,1,0.0,0.75,0,0,7.5,1,0.5,0
2,3,0,0,3,1,0,0,2,2.0,1243,0.0,0,0.974359,1.0,0,0,620.5,1,0.5,2
9,2,0,9,23,36,9,9,0,2.0,82,0.0,0,0.5294118,0.44444445,0,0,8.111111,1,0.8888889,1
9,1,0,0,18,36,0,0,9,2.0,81,0.0,0,0.0,0.11111111,0,0,8.0,2,1.1111112,1
3,4,0,8,11,0,0,8,3,0.0,51,1.0,1,0.97959185,0.44444445,3,13,15.666667,2,1.0,1
5,4,0,9,31,2,2,7,4,0.5625,152,0.75,1,0.9813084,0.4,1,2,28.6,1,0.8,1
6,1,0,9,17,9,1,8,4,0.6857143,188,1.0,2,0.0,0.5,0,0,29.166666,1,0.5,1
4,3,0,1,15,6,0,1,3,1.3333334,1166,0.0,0,0.9268293,0.33333334,0,0,271.25,2,1.0,2
13,1,0,3,15,0,3,0,12,0.33333334,161,1.0,0,0.0,0.41025642,0,0,11.153846,2,1.2307693,0
9,2,0,4,24,0,0,4,9,0.625,109,1.0,2,0.61904764,0.2888889,1,6,10.777778,3,1.2222222,1
18,2,21,83,44,117,64,22,17,0.8039216,233,1.0,3,0.7605634,0.2857143,1,2,11.777778,6,1.4444444,1
8,3,1,8,20,0,2,6,8,0.76785713,242,1.0,1,0.6818182,0.41666666,2,7,28.25,7,1.875,0
6,3,2,6,10,3,4,3,6,0.2,106,1.0,1,0.8333333,0.5416667,2,6,16.333334,5,1.3333334,0
2,5,0,1,3,0,1,1,2,1.0,20,0.5,1,1.0,0.875,0,0,8.0,0,0.0,0
4,8,0,9,15,2,2,7,3,0.6666667,98,0.6666667,1,0.9785714,0.4375,2,2,22.75,4,1.5,1
4,4,0,12,13,6,0,12,4,2.0,59,0.0,0,0.969697,0.4375,2,4,13.75,3,1.25,1
9,2,0,9,23,36,9,9,0,2.0,82,0.0,0,0.5294118,0.44444445,0,0,8.111111,1,0.8888889,1
2,3,0,0,3,1,0,0,2,2.0,1243,0.0,0,0.974359,1.0,0,0,620.5,1,0.5,2
6,5,0,27,27,15,1,26,4,1.2,230,0.0,0,0.9770642,0.53333336,2,4,37.166668,7,1.8333334,1
3,1,0,4,7,0,1,4,2,0.0,24,1.0,1,0.0,0.5555556,0,0,6.6666665,1,0.6666667,0
4,4,0,9,32,6,2,9,3,1.3333334,122,0.0,0,0.9859155,0.625,1,1,29.25,1,0.75,1
4,3,0,1,15,6,0,1,3,1.3333334,2120,0.0,0,0.9268293,0.33333334,0,0,495.5,2,1.0,2
2,1,0,1,4,0,1,1,1,0.5,29,1.0,1,0.0,0.6666667,0,0,12.5,2,1.0,0
2,3,0,2,3,0,2,0,0,1.0,14,0.5,0,0.9444444,0.6666667,0,0,5.0,1,0.5,0
2,1,0,1,5,0,1,1,1,0.5,20,1.0,1,0.0,0.6666667,0,0,8.0,1,0.5,0
5,6,0,12,35,10,0,12,4,1.25,184,0.0,0,0.9411765,0.4,2,8,35.6,1,0.8,1
2,1,0,1,5,0,1,1,1,0.33333334,33,1.0,1,0.0,0.625,0,0,14.0,2,1.0,0
1,1,0,4,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
11,1,1,2,20,53,2,1,0,0.9,90,1.0,0,0.0,0.4,0,0,7.090909,2,0.90909094,1
2,3,0,0,3,1,0,0,2,2.0,229,0.0,0,0.974359,1.0,0,0,113.5,1,0.5,2
2,1,0,1,23,1,1,0,2,2.0,145,0.0,0,0.0,0.5,0,0,71.5,8,4.0,2
38,4,2,21,98,527,8,15,33,0.9140049,807,0.90909094,2,0.84518826,0.1507177,3,19,19.947369,10,2.0,3
4,3,0,1,15,6,0,1,3,1.3333334,1166,0.0,0,0.9268293,0.33333334,0,0,271.25,2,1.0,2
0,1,0,1,0,0,1,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1
4,3,0,5,13,0,1,4,4,0.16666667,183,1.0,1,0.8333333,0.6666667,2,4,44.25,9,5.25,0
11,1,0,19,11,55,15,4,11,2.0,11,0.0,0,0.0,0.26262626,0,0,0.0,1,1.0,1
1,2,0,1,2,0,0,1,1,2.0,338,0.0,0,0.0,1.0,0,0,3.0,0,0.0,1
2,3,0,0,3,1,0,0,2,2.0,229,0.0,0,0.974359,1.0,0,0,113.5,1,0.5,2
7,2,0,6,29,0,6,0,6,0.6666667,235,1.0,0,0.8,0.42857143,1,2,32.0,3,2.142857,1
5,3,0,24,36,2,2,23,4,1.0,537,1.0,1,0.9375,0.4,3,7,105.8,17,4.8,1
28,3,0,42,61,370,13,34,26,1.0,533,0.0,0,0.5645161,0.18154761,1,3,18.0,10,1.8214285,2
3,3,0,0,4,3,0,0,3,2.0,6,0.0,0,0.95,0.8333333,0,0,1.0,1,0.6666667,1
2,3,0,4,5,1,1,3,2,2.0,17,0.0,0,0.97619045,0.75,1,1,7.0,1,0.5,1
8,6,0,26,43,0,1,25,8,0.2857143,253,1.0,2,0.9339623,0.25,4,5,30.375,8,1.75,2
7,1,0,29,17,0,26,3,7,0.0,155,1.0,0,0.0,0.4642857,0,0,21.0,4,1.8571428,1
5,1,0,4,22,6,4,0,3,0.9583333,136,1.0,1,0.0,0.5,0,0,25.0,3,1.0,1
8,5,0,11,15,18,1,10,7,0.96103895,120,1.0,0,0.9583333,0.47619048,1,2,12.625,1,0.75,1
2,4,0,4,7,0,0,4,2,0.0,73,1.0,1,0.9444444,0.6666667,3,4,34.5,7,3.5,0
4,4,7,13,24,6,8,5,3,1.3333334,97,0.0,0,0.9859155,0.55,1,2,23.0,1,0.75,1
4,3,0,1,15,6,0,1,3,1.3333334,1166,0.0,0,0.9268293,0.33333334,0,0,271.25,2,1.0,2
23,3,0,15,74,113,4,12,21,0.87603307,899,0.54545456,0,0.47619048,0.20289855,1,2,37.608696,19,1.7391304,1
9,2,0,9,23,36,9,9,0,2.0,82,0.0,0,0.5294118,0.44444445,0,0,8.111111,1,0.8888889,1
2,1,0,1,4,0,1,1,1,0.5,29,1.0,1,0.0,0.6666667,0,0,12.5,2,1.0,0
1,1,0,6,1,0,4,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
2,1,0,2,3,1,2,0,0,1.0,38,0.0,1,0.0,1.0,0,0,16.0,2,1.0,0
3,1,0,5,12,0,4,1,3,0.5,133,0.0,0,0.0,0.5555556,0,0,42.0,1,0.6666667,1
1,3,0,4,2,0,1,4,1,2.0,7,0.0,0,1.0,1.0,0,0,6.0,0,0.0,0
44,1,0,28,120,794,14,15,42,0.94285715,1110,0.5714286,7,0.0,0.14610389,0,0,23.431818,12,2.1363637,2
1,1,0,8,1,0,8,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
42,2,7,147,68,819,134,15,40,0.9609756,466,0.1,0,0.42857143,0.1122449,2,8,9.857142,4,1.1666666,2
4,3,0,19,26,0,0,19,3,0.33333334,311,1.0,0,0.9491525,0.4,2,6,76.5,6,2.25,2
6,3,0,28,37,0,1,27,6,0.33333334,263,1.0,2,0.93421054,0.30555555,2,7,42.333332,4,1.3333334,3
2,3,0,0,3,1,0,0,2,2.0,1243,0.0,0,0.974359,1.0,0,0,620.5,1,0.5,2
10,1,0,1,62,39,0,1,3,0.84444445,678,0.0,0,0.0,0.17777778,0,0,65.8,13,6.4,1
2,1,0,1,4,0,1,1,1,0.0,28,1.0,0,0.0,0.6666667,0,0,11.5,1,0.5,0
3,4,0,5,5,1,1,4,3,1.0,25,1.0,0,0.97590363,0.46666667,0,0,6.6666665,1,0.6666667,1
9,5,2,25,29,22,3,23,9,0.75,214,1.0,1,0.92523366,0.25925925,3,4,22.444445,2,1.0,2
35,3,0,14,77,323,8,7,35,0.61764705,572,0.5,0,0.8596491,0.23492064,0,0,15.285714,16,2.0285714,1
2,1,0,1,3,1,0,1,2,2.0,7,0.0,0,0.0,0.75,0,0,2.5,1,0.5,1
11,1,1,2,20,53,2,1,0,0.9,90,1.0,0,0.0,0.4,0,0,7.090909,2,0.90909094,1
2,3,0,0,3,1,0,0,2,2.0,1243,0.0,0,0.974359,1.0,0,0,620.5,1,0.5,2
2,3,0,0,3,1,0,0,2,2.0,229,0.0,0,0.974359,1.0,0,0,113.5,1,0.5,2
33,4,3,46,76,472,27,20,31,0.9776786,611,0.0,6,0.8014706,0.1736111,3,30,17.30303,2,1.1515151,2
2,1,0,1,4,0,1,1,1,0.5,29,1.0,1,0.0,0.6666667,0,0,12.5,2,1.0,0
2,1,0,1,5,1,1,1,1,1.0,18,1.0,1,0.0,0.75,0,0,7.5,1,0.5,0
5,1,0,3,18,8,2,1,5,1.0,107,0.5,0,0.0,0.45,0,0,20.0,12,3.0,1
2,1,1,3,4,1,3,0,2,2.0,9,0.0,0,0.0,0.75,0,0,3.5,1,0.5,1
13,1,0,3,49,64,1,2,0,0.9166667,699,0.8333333,0,0.0,0.3125,0,0,52.307693,16,2.4615386,1
138,2,0,114,428,8413,63,67,130,0.95036495,3670,0.73333335,17,0.086666666,0.05200341,1,2,25.268116,5,1.3333334,3
16,5,0,16,44,8,4,13,14,0.81333333,261,0.8,2,0.89928055,0.18125,3,10,15.0,4,1.4375,1
2,1,0,1,5,1,1,1,1,1.0,18,1.0,1,0.0,0.75,0,0,7.5,1,0.5,0
4,3,0,1,15,6,0,1,3,1.3333334,2120,0.0,0,0.9268293,0.33333334,0,0,495.5,2,1.0,2
18,1,0,45,41,0,30,16,17,0.29411766,438,1.0,1,0.0,0.16319445,0,0,23.222221,4,2.3333333,1
3,1,0,3,7,3,3,0,3,2.0,33,0.0,0,0.0,0.5555556,0,0,10.0,3,1.6666666,1
10,3,4,8,19,0,5,4,3,0.11111111,180,1.0,1,0.5,0.525,2,6,16.9,4,1.9,0
42,3,0,33,145,619,5,31,27,0.87398374,2405,0.9166667,10,0.8305085,0.13629842,2,7,55.97619,26,2.0952382,1
3,1,0,4,16,1,1,4,1,0.0,121,1.0,2,0.0,0.6666667,0,0,37.666668,8,2.6666667,0
6,1,0,4,17,0,3,1,6,0.7,183,0.0,0,0.0,0.7222222,0,0,28.5,7,1.8333334,1
5,2,0,1,18,10,1,0,5,1.25,108,0.0,0,0.8888889,0.6,1,2,20.4,4,1.8,1
3,3,0,6,7,3,1,5,3,1.5,20,0.0,0,0.95238096,0.5555556,1,1,5.3333335,1,0.6666667,1
8,1,1,26,22,20,26,0,6,1.0,179,1.0,0,0.0,0.31428573,0,0,20.75,7,1.875,1
10,1,0,48,10,45,42,6,10,2.0,10,0.0,0,0.0,0.24285714,0,0,0.0,1,1.0,2
2,1,0,1,4,0,1,1,1,0.5,17,1.0,1,0.0,0.6666667,0,0,6.5,1,0.5,0
4,1,0,2,5,0,2,0,4,0.8333333,29,0.75,0,0.0,0.5,0,0,5.25,1,0.75,1
1,1,0,2,2,0,2,1,0,2.0,20,0.25,1,0.0,1.0,0,0,15.0,0,0.0,0
4,3,0,1,15,6,0,1,3,1.3333334,1166,0.0,0,0.9268293,0.33333334,0,0,271.25,2,1.0,2
8,1,0,1,12,0,1,0,8,0.52380955,217,0.8333333,0,0.0,0.5833333,0,0,25.375,4,1.875,1
2,1,0,1,4,0,1,1,1,0.5,19,1.0,1,0.0,0.6666667,0,0,7.5,1,0.5,0
3,3,0,4,12,0,0,4,3,0.25,92,1.0,1,0.88235295,0.6666667,2,4,29.0,5,3.0,0
3,3,1,6,10,0,2,4,3,0.0,55,1.0,1,0.88235295,0.5555556,2,4,17.0,3,1.6666666,0
2,1,0,1,4,0,1,1,1,0.5,29,1.0,1,0.0,0.6666667,0,0,12.5,2,1.0,0
9,1,0,14,22,0,4,11,9,0.0,88,1.0,1,0.0,0.3611111,0,0,8.666667,1,0.8888889,0
2,1,0,1,4,1,1,1,1,1.0,17,1.0,1,0.0,0.75,0,0,7.0,1,0.5,0
2,1,0,1,4,0,1,1,1,0.5,17,1.0,1,0.0,0.6666667,0,0,6.5,1,0.5,0
3,4,0,10,34,3,1,9,1,1.5,170,0.0,0,0.990566,0.6666667,1,1,55.333332,1,0.6666667,2
29,1,0,23,44,0,22,1,21,0.65178573,1651,0.0625,1,0.0,0.24206349,0,0,55.37931,11,3.0,3
20,1,0,11,55,106,1,10,12,0.7236842,589,1.0,1,0.0,0.21578947,0,0,28.05,6,1.3,2
39,4,0,18,119,617,1,18,30,0.87081337,1670,0.54545456,1,0.7121212,0.14285715,2,17,41.53846,42,4.6666665,2
8,3,0,18,18,4,7,11,5,0.5714286,75,1.0,0,0.9220779,0.325,2,8,8.125,1,0.75,1
14,4,0,9,40,0,1,8,13,0.5769231,175,0.5,1,0.94170403,0.29591838,2,3,11.357142,1,0.9285714,1
10,4,0,9,19,43,1,8,10,1.1111112,88,0.0,0,0.9052632,0.28,3,22,7.7,1,0.9,1
