wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
3,1,0,7,10,0,5,2,3,0.25,83,1.0,0,0.0,0.6666667,0,0,26.0,1,0.6666667,1
8,2,0,7,9,14,5,2,6,0.78571427,73,0.0,0,0.6956522,0.325,0,0,7.625,2,1.0,0
5,2,0,5,7,6,4,1,5,2.0,46,0.0,0,0.7692308,0.7,1,1,8.2,2,1.0,1
2,3,0,3,4,1,1,2,2,2.0,14,0.0,0,0.9714286,0.75,0,0,6.0,1,0.5,0
7,3,0,4,14,9,2,2,7,0.16666667,85,1.0,0,0.6923077,0.42857143,1,1,11.0,7,1.4285715,0
10,2,0,6,19,39,2,4,8,0.8333333,91,0.5,0,0.57894737,0.32,1,4,7.9,2,0.9,1
4,3,0,13,32,4,2,11,2,0.6666667,155,1.0,1,0.8,0.5,1,1,37.5,11,3.75,2
21,2,0,9,45,92,1,8,19,0.92,370,0.4,2,0.36666667,0.1904762,1,4,15.904762,2,0.95238096,1
5,3,0,4,6,0,3,1,5,2.0,35,0.0,0,0.7777778,0.46666667,0,0,6.0,1,0.8,1
1,1,0,4,2,0,4,1,1,2.0,24,0.0,1,0.0,1.0,0,0,18.0,0,0.0,0
21,2,5,14,42,38,8,7,20,0.6857143,318,0.85714287,3,0.29166666,0.19642857,1,2,13.809524,3,0.9047619,1
16,3,0,4,52,82,1,3,14,0.26666668,416,1.0,0,0.7826087,0.1875,2,7,24.8125,3,1.1875,0
6,2,1,7,14,15,3,4,6,2.0,67,0.0,0,0.5555556,0.33333334,1,2,10.166667,1,0.6666667,0
5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0
6,1,0,7,17,0,1,7,0,0.3,217,0.8333333,4,0.0,0.29166666,0,0,34.166668,3,1.6666666,0
2,1,0,4,7,0,1,3,2,0.0,46,1.0,1,0.0,0.75,0,0,21.5,2,1.0,0
8,2,1,21,59,20,3,19,4,0.8214286,267,1.0,4,0.41666666,0.6666667,1,1,31.875,1,0.875,2
4,3,0,3,6,6,1,2,3,1.3333334,16,0.0,0,0.9230769,0.625,1,2,2.75,1,0.5,0
11,2,0,7,20,35,3,4,9,0.8,113,0.5,0,0.55,0.25757575,1,4,9.090909,2,1.0909091,1
9,2,0,5,13,36,2,3,9,1.125,62,0.0,0,0.3,0.25925925,0,0,5.6666665,1,0.7777778,1
12,2,0,6,21,54,2,4,10,0.7878788,122,0.6666667,0,0.52380955,0.2638889,1,4,8.916667,2,0.9166667,1
9,1,0,11,43,28,0,11,6,0.6875,416,1.0,0,0.0,0.33333334,0,0,45.0,13,3.2222223,0
88,1,0,115,308,2862,60,56,50,0.9216954,3649,1.0,6,0.0,0.1368861,0,0,40.284092,38,2.3181818,9
0,1,0,0,0,0,0,0,0,2.0,4,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
2,3,0,3,4,1,1,2,2,2.0,12,0.0,0,1.0,0.625,0,0,4.5,0,0.0,0
19,2,0,6,33,95,1,5,17,0.8703704,321,0.5555556,0,0.39285713,0.30526316,1,4,15.421053,2,0.94736844,1
12,1,2,18,13,42,18,0,12,0.8181818,62,0.0,0,0.0,0.7083333,0,0,3.8333333,1,0.8333333,0
3,1,0,4,6,1,1,3,3,0.5,32,1.0,1,0.0,0.46666667,0,0,9.333333,2,1.0,0
3,1,0,3,5,3,3,0,2,2.0,43,0.0,0,0.0,0.5,0,0,13.333333,1,0.6666667,3
11,2,0,6,20,35,2,4,9,0.8,112,0.5,0,0.55,0.25757575,1,4,9.0,2,1.0909091,1
19,2,0,8,35,0,1,7,17,0.7037037,262,0.8333333,4,0.39285713,0.25438598,1,4,12.473684,2,0.94736844,1
5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0
8,2,1,10,37,0,6,4,6,0.35714287,276,1.0,0,0.8235294,0.375,1,1,33.25,6,1.625,1
5,2,0,1,6,8,1,1,4,1.125,34,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0
7,2,0,2,17,0,2,2,6,0.16666667,70,0.0,1,0.71428573,0.39285713,1,5,8.857142,3,1.2857143,0
3,1,0,3,8,0,3,0,3,0.0,32,0.0,0,0.0,0.6666667,0,0,9.333333,1,0.6666667,0
2,1,0,8,37,1,2,6,2,2.0,139,0.0,0,0.0,0.5,0,0,68.5,2,1.0,2
5,2,0,1,6,8,1,1,4,1.125,34,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0
14,2,0,8,32,73,3,5,11,0.86153847,192,0.8,0,0.47826087,0.31428573,1,3,12.357142,2,1.0714285,2
5,2,0,1,6,8,1,1,4,1.125,34,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0
8,2,0,5,15,28,1,4,6,1.1428572,60,0.0,0,0.64705884,0.325,1,4,6.375,2,0.875,1
12,1,0,6,32,34,6,0,9,0.6909091,346,1.0,0,0.0,0.375,0,0,27.416666,6,1.5833334,1
10,2,0,6,19,39,2,4,8,0.8333333,91,0.5,0,0.57894737,0.32,1,4,7.9,2,0.9,1
9,2,0,5,13,36,2,3,9,1.125,62,0.0,0,0.3,0.25925925,0,0,5.6666665,1,0.7777778,0
13,2,0,6,25,44,1,5,11,0.75,171,0.6666667,0,0.5,0.30769232,1,4,11.923077,2,0.9230769,1
6,3,0,2,13,0,2,2,5,0.2,50,0.0,1,0.7826087,0.5,2,9,7.1666665,2,1.0,0
8,1,0,2,14,0,2,0,6,0.2857143,104,1.0,0,0.0,0.34375,0,0,11.75,5,1.75,0
8,3,0,5,20,0,2,3,7,1.1428572,154,0.5,0,0.77272725,0.27083334,1,5,18.0,1,0.625,0
19,2,0,7,33,119,3,5,17,0.8095238,303,0.85714287,0,0.39285713,0.25438598,1,4,14.578947,2,1.0,2
6,1,0,4,22,0,1,3,0,0.33333334,163,1.0,0,0.0,0.5,0,0,25.666666,5,2.3333333,0
10,2,0,4,14,45,1,3,10,1.1111112,57,0.33333334,0,0.27272728,0.25,0,0,4.4,1,0.8,0
23,2,0,8,39,35,1,7,21,0.7613636,360,0.875,4,0.34375,0.2536232,1,4,14.304348,2,0.95652175,1
3,1,0,1,10,3,1,0,3,2.0,244,0.0,0,0.0,0.41666666,0,0,80.333336,10,5.6666665,0
19,2,0,8,35,77,1,7,17,0.7592593,304,0.8333333,1,0.39285713,0.25438598,1,4,14.684211,2,0.94736844,1
8,2,0,4,12,22,1,4,7,0.8857143,94,0.8,0,0.5833333,0.27083334,1,2,10.125,1,0.625,0
3,1,0,0,15,1,0,0,2,0.75,53,0.0,0,0.0,0.5,0,0,16.0,1,0.33333334,1
8,3,0,6,23,8,2,5,6,0.78571427,125,0.5,0,0.6666667,0.325,1,4,14.375,2,0.875,1
21,2,0,6,32,120,1,5,19,0.95526314,379,0.31578946,0,0.36666667,0.30476192,1,4,16.142857,2,0.95238096,1
5,3,0,4,12,10,1,3,5,1.25,42,0.0,0,0.84210527,0.36,2,2,7.2,1,0.6,0
1,1,0,3,1,0,3,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0
