wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
6,1,0,7,12,0,1,6,6,0.76666665,246,1.0,2,0.0,0.41666666,0,0,39.0,13,3.5,1
12,1,0,0,12,66,0,0,12,2.0,12,0.0,0,0.0,0.35416666,0,0,0.0,1,1.0,0
6,1,1,10,36,9,2,9,1,0.6,415,1.0,1,0.0,0.375,0,0,68.0,1,0.8333333,0
66,1,0,38,230,489,1,37,49,0.93368703,3681,1.0,25,0.0,0.11674208,0,0,53.454544,11,1.5757576,13
8,2,0,3,25,0,1,2,6,0.71428573,139,1.0,2,0.7307692,0.35,1,1,15.875,1,0.875,12
4,1,0,2,4,6,1,1,4,2.0,4,0.0,0,0.0,0.75,0,0,0.0,1,1.0,1
7,2,0,3,11,1,2,1,7,0.29166666,92,0.0,0,0.44444445,0.35714287,1,1,11.571428,2,0.85714287,0
4,2,0,3,11,0,3,1,1,0.41666666,133,0.0,3,0.94,0.6666667,1,7,31.25,4,2.25,0
13,2,0,10,29,68,3,7,10,0.8833333,134,1.0,2,0.21428572,0.21367522,0,0,8.923077,3,1.0,1
18,1,0,0,18,153,0,0,18,2.0,18,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
3,4,0,4,9,0,1,4,1,0.75,44,0.5,0,0.9677419,0.5555556,3,12,13.0,2,1.0,1
1,4,1,0,2,0,0,0,1,2.0,11,0.0,0,1.0,1.0,0,0,7.0,0,0.0,0
14,1,0,60,36,61,51,9,13,0.93491125,257,0.7692308,3,0.0,0.23846154,0,0,16.428572,1,0.85714287,4
3,1,0,6,10,0,5,1,3,0.25,113,1.0,1,0.0,0.5,0,0,36.0,13,4.6666665,0
6,3,5,0,10,0,0,0,6,0.0,54,1.0,0,0.85,0.5555556,1,2,7.8333335,3,1.0,0
25,1,0,57,66,190,18,39,17,0.9015151,1159,0.4090909,14,0.0,0.13611111,0,0,44.48,3,1.08,18
14,1,0,0,14,91,0,0,14,2.0,14,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
18,1,1,6,28,25,5,1,18,0.64705884,390,1.0,1,0.0,0.17901234,0,0,20.222221,1,0.9444444,3
13,2,0,1,25,54,1,0,10,0.7916667,1273,0.8333333,0,0.47619048,0.35384616,1,2,96.46154,1,0.84615386,6
3,1,0,0,3,3,0,0,3,2.0,3,0.0,0,0.0,0.5555556,0,0,0.0,1,1.0,0
19,1,0,1,46,149,1,0,11,0.984127,713,0.7619048,0,0.0,0.23333333,0,0,35.42105,15,2.7894738,3
1,1,0,3,1,0,2,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
2,1,0,2,2,1,1,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,1
4,1,0,2,4,6,1,1,4,2.0,4,0.0,0,0.0,0.75,0,0,0.0,1,1.0,1
2,1,0,2,14,0,1,1,2,1.0,124,0.5,0,0.0,0.625,0,0,59.0,1,0.5,1
2,1,0,2,2,1,1,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,1
6,3,2,9,21,15,7,3,6,1.2,88,0.0,0,0.91525424,0.33333334,1,4,13.5,2,1.1666666,8
2,2,0,7,6,0,1,6,1,0.0,36,1.0,1,0.9230769,0.625,1,2,16.5,1,0.5,0
4,1,0,2,4,6,1,1,4,2.0,4,0.0,0,0.0,0.75,0,0,0.0,1,1.0,1
4,3,0,6,16,0,1,6,1,0.6666667,82,0.5,0,0.96,0.5,2,8,19.0,3,1.25,1
16,1,0,0,16,120,0,0,16,2.0,16,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
3,4,0,2,14,3,1,2,3,2.0,60,0.0,0,0.9791667,0.6666667,0,0,19.0,3,1.6666666,2
5,1,7,10,6,10,7,3,3,1.25,17,1.0,0,0.0,0.36666667,0,0,2.2,1,0.6,0
2,1,0,1,8,0,1,0,2,0.0,54,0.0,1,0.0,0.7,0,0,24.5,0,0.0,0
6,1,0,4,19,13,1,3,5,0.0,104,1.0,0,0.0,0.625,0,0,16.166666,3,1.0,1
6,2,0,4,14,0,2,2,2,0.2,154,1.0,2,0.61538464,0.41666666,1,2,24.333334,7,2.8333333,1
2,3,0,6,4,1,6,0,2,2.0,9,0.0,0,1.0,0.75,0,0,3.5,0,0.0,1
6,4,0,6,18,15,1,5,6,2.0,100,0.0,0,0.88235295,0.30952382,4,6,15.666667,2,0.8333333,1
3,2,0,2,12,0,2,0,1,0.5,79,1.0,0,0.9444444,0.75,0,0,24.666666,1,0.33333334,1
1,1,0,2,2,0,1,2,0,2.0,10,0.33333334,2,0.0,1.0,0,0,6.0,0,0.0,0
7,1,0,0,7,21,0,0,7,2.0,7,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,3,3,1,1,2,0,0.0,22,0.0,1,0.0,0.75,0,0,8.5,0,0.0,0
3,1,0,5,10,0,3,2,3,0.16666667,41,0.0,2,0.0,0.5,0,0,11.666667,1,0.6666667,1
16,1,0,6,16,120,0,6,16,2.0,16,0.0,0,0.0,0.29464287,0,0,0.0,1,1.0,1
2,1,0,0,17,1,0,0,2,2.0,103,0.0,0,0.0,0.5,0,0,50.0,10,5.0,0
5,2,0,4,12,0,2,2,2,0.0,55,1.0,1,0.6666667,0.45,1,2,9.8,2,1.0,1
5,1,0,0,5,10,0,0,5,2.0,5,0.0,0,0.0,0.6,0,0,0.0,1,1.0,0
6,3,0,8,19,15,2,6,3,2.0,149,0.0,0,0.8518519,0.41666666,1,3,23.833334,12,2.5,1
4,1,0,5,5,0,5,0,3,1.0666667,40,0.0,0,0.0,0.5,0,0,7.75,2,0.75,0
7,1,0,15,16,0,8,7,6,0.7380952,440,0.14285715,2,0.0,0.26190478,0,0,60.857143,19,5.714286,9
6,1,0,5,6,15,3,2,6,2.0,6,0.0,0,0.0,0.375,0,0,0.0,1,1.0,3
31,3,7,16,71,227,14,5,14,0.6,975,0.75,3,0.6329114,0.17921147,2,21,30.32258,17,2.580645,12
24,3,1,17,122,0,1,16,21,0.85607195,1567,0.9310345,7,0.6515151,0.25,3,10,63.083332,4,1.0833334,37
5,4,0,2,8,10,0,2,5,2.0,28,0.0,0,0.9591837,0.6,0,0,4.6,1,0.8,2
23,1,0,1,32,115,1,0,15,0.6181818,588,0.2,3,0.0,0.32173914,0,0,24.347826,10,3.652174,3
4,2,0,2,16,0,0,2,4,0.33333334,89,1.0,0,0.88461536,0.5833333,1,1,21.0,1,0.75,6
6,1,0,0,6,15,0,0,6,2.0,6,0.0,0,0.0,0.41666666,0,0,0.0,1,1.0,0
2,2,0,8,7,0,1,8,1,0.0,44,1.0,2,0.9285714,0.5714286,1,2,20.0,2,1.0,0
3,4,0,2,7,3,1,2,3,2.0,19,0.0,0,0.9791667,0.6666667,0,0,5.3333335,1,0.6666667,2
7,4,0,3,10,21,0,3,7,2.0,39,0.0,0,0.9318182,0.5714286,1,6,4.571429,1,0.85714287,2
4,1,0,21,21,0,15,7,1,0.75757575,171,1.0,4,0.0,0.4375,0,0,39.0,2,1.0,5
3,4,0,2,8,3,0,2,3,2.0,20,0.0,0,0.9791667,0.5,0,0,5.6666665,1,0.6666667,2
6,1,0,0,6,15,0,0,6,2.0,6,0.0,0,0.0,0.375,0,0,0.0,1,1.0,0
8,1,0,0,8,28,0,0,8,2.0,8,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
4,1,0,4,5,4,4,0,4,0.33333334,76,0.0,0,0.0,0.6666667,0,0,16.0,1,0.75,1
22,1,0,0,22,231,0,0,22,2.0,22,0.0,0,0.0,0.28181818,0,0,0.0,1,1.0,0
2,1,0,2,2,1,1,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,1
13,4,0,3,18,78,0,3,13,2.0,73,0.0,0,0.87234044,0.40384614,1,6,4.6153846,1,0.9230769,2
18,1,2,14,68,0,2,12,7,0.88235295,1804,1.0,8,0.0,0.22727273,0,0,97.72222,3,1.0555556,21
12,1,0,10,18,0,10,0,11,0.054545455,517,0.0,0,0.0,0.41666666,1,1,41.666668,7,3.75,2
3,1,0,6,3,3,3,3,3,2.0,3,0.0,0,0.0,0.6666667,0,0,0.0,1,1.0,3
1,4,0,0,2,0,0,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
6,1,2,6,19,13,4,3,5,0.8,157,0.0,1,0.0,0.53333336,0,0,25.0,20,4.5,6
6,2,0,7,20,9,1,7,3,0.0,136,1.0,0,0.54545456,0.43333334,1,2,21.5,5,1.5,2
7,3,0,9,21,15,2,7,4,0.6666667,97,1.0,1,0.8518519,0.3888889,2,4,12.714286,2,0.71428573,1
1,1,0,3,1,0,2,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
24,1,0,0,24,276,0,0,24,1.0434783,28,0.0,0,0.0,0.27083334,0,0,0.0,1,1.0,0
15,1,0,17,16,35,17,0,15,0.77380955,111,1.0,0,0.0,0.43333334,0,0,6.0,1,0.8,1
5,1,1,4,8,4,4,0,5,0.5,56,0.0,0,0.0,0.55,0,0,9.6,2,0.8,5
18,2,1,7,82,119,2,5,11,0.5294118,1240,0.5,0,0.8235294,0.20855615,1,8,67.77778,2,0.7777778,5
9,1,1,0,14,24,0,0,8,0.75,48,1.0,0,0.0,0.4814815,0,0,4.111111,1,0.8888889,0
5,1,0,3,9,4,2,1,4,1.2,135,0.08,0,0.0,0.5,0,0,21.0,1,0.6,0
50,1,1,15,106,711,2,13,3,0.84981686,3177,0.07692308,0,0.0,0.19428572,0,0,61.76,55,2.48,8
9,1,0,7,28,16,2,5,7,0.375,110,1.0,1,0.0,0.37777779,0,0,11.111111,1,0.7777778,3
10,2,0,9,24,37,2,7,9,0.7407407,123,1.0,3,0.27272728,0.3,0,0,11.0,1,0.8,1
17,2,0,3,34,0,1,2,16,0.4625,403,1.0,0,0.5151515,0.18300654,1,15,22.411764,8,2.235294,4
14,1,0,0,15,81,0,0,14,0.8769231,75,1.0,0,0.0,0.39285713,0,0,4.0,1,0.71428573,0
5,3,0,10,16,4,2,8,3,0.5,87,1.0,1,0.88461536,0.43333334,2,3,16.2,2,0.8,1
13,1,3,14,45,32,5,10,10,0.75,439,1.0,4,0.0,0.24175824,0,0,32.307693,6,2.1538463,0
1,1,0,0,2,0,0,0,1,2.0,7,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
13,1,0,0,13,78,0,0,13,2.0,13,0.0,0,0.0,0.53846157,0,0,0.0,1,1.0,0
34,3,0,59,83,541,55,9,29,0.969697,1017,0.8,5,0.73333335,0.28484848,2,4,28.617647,7,2.2058823,10
3,4,0,2,6,3,0,2,3,2.0,17,0.0,0,0.9791667,0.5,0,0,4.6666665,1,0.6666667,2
5,1,0,2,10,0,1,1,5,0.0,28,1.0,1,0.0,0.6,0,0,4.4,1,0.8,0
5,4,0,6,22,10,2,4,2,2.0,263,0.0,0,0.9583333,0.37142858,1,9,51.6,10,2.4,1
8,2,2,9,14,18,9,2,5,0.9047619,69,0.6666667,2,0.88,0.41666666,1,3,7.25,2,1.25,1
4,4,0,6,18,6,2,4,2,2.0,110,0.0,0,0.97183096,0.39285713,1,10,26.5,1,0.5,1
23,1,0,16,26,181,16,0,22,0.97979796,3198,0.0,0,0.0,0.25,0,0,137.65218,17,3.9130435,4
6,1,0,2,6,15,1,1,6,2.0,6,0.0,0,0.0,0.75,0,0,0.0,1,1.0,1
8,1,0,0,8,28,0,0,8,2.0,8,0.0,0,0.0,0.6666667,0,0,0.0,1,1.0,0
9,2,0,5,30,20,1,4,7,0.61538464,619,0.9230769,1,0.3,0.3015873,0,0,66.333336,1,0.7777778,1
6,2,0,18,33,11,2,18,1,2.0,612,0.0,0,0.6666667,0.35,1,2,101.0,34,9.833333,8
4,1,0,0,4,6,0,0,4,2.0,4,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
3,4,0,2,6,3,0,2,3,2.0,17,0.0,0,0.9791667,0.5,0,0,4.6666665,1,0.6666667,2
8,2,0,15,41,2,5,10,6,0.39285713,848,1.0,0,0.64705884,0.296875,1,2,104.5,6,1.75,1
2,3,0,11,14,1,1,11,1,2.0,155,0.0,0,0.9166667,0.5714286,0,0,76.5,8,4.0,2
8,1,0,0,8,28,0,0,8,2.0,8,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
12,1,0,1,15,58,1,0,8,1.0378788,969,1.0,0,0.0,0.25,0,0,78.75,19,4.9166665,0
0,1,0,1,0,0,1,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1
7,4,0,3,10,21,0,3,7,2.0,39,0.0,0,0.9318182,0.5714286,1,6,4.571429,1,0.85714287,2
3,1,0,3,9,1,1,2,1,1.1666666,183,0.33333334,1,0.0,0.5,0,0,59.0,4,1.3333334,4
3,1,0,14,3,3,13,1,3,1.5,22,0.0,0,0.0,0.6666667,0,0,0.0,1,1.0,0
5,2,0,1,14,4,0,1,4,0.25,94,1.0,0,0.7647059,0.53333336,0,0,17.6,1,0.8,2
6,4,0,13,16,13,2,11,4,0.9,82,1.0,1,0.95454544,0.5,2,2,12.333333,2,0.5,1
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
6,1,3,4,7,9,4,0,6,0.4,27,0.0,0,0.0,0.44444445,0,0,3.3333333,1,0.6666667,0
15,1,0,29,56,69,0,29,7,0.75,881,0.75,0,0.0,0.34166667,0,0,57.2,7,2.2,1
4,4,0,6,20,0,1,6,1,0.6666667,118,0.5,0,0.96202534,0.5,3,11,28.0,6,2.0,6
2,4,0,10,4,1,10,0,2,2.0,9,0.0,0,1.0,0.75,0,0,3.5,0,0.0,2
12,1,0,0,12,66,0,0,12,2.0,12,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
11,1,0,0,11,55,0,0,11,2.0,11,0.0,0,0.0,0.34848484,0,0,0.0,1,1.0,0
7,4,0,2,14,21,0,2,7,2.0,42,0.0,0,0.94,0.34285715,0,0,5.0,1,0.85714287,2
5,1,0,4,5,10,3,1,5,1.25,9,0.0,0,0.0,0.55,0,0,0.0,1,1.0,1
8,1,0,16,21,26,3,14,2,0.9285714,691,1.0,3,0.0,0.3125,0,0,84.875,15,7.875,9
6,1,0,1,6,15,0,1,6,2.0,6,0.0,0,0.0,0.7222222,0,0,0.0,1,1.0,1
19,1,0,20,19,171,11,9,19,2.0,19,0.0,0,0.0,0.1491228,0,0,0.0,1,1.0,1
3,5,0,4,7,0,1,4,1,0.75,33,0.5,0,0.9692308,0.5555556,3,11,9.333333,1,0.6666667,1
8,1,0,1,10,20,1,0,5,0.85714287,266,1.0,0,0.0,0.25,0,0,31.75,5,2.25,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
12,1,0,8,12,66,8,1,12,1.0909091,18,0.0,0,0.0,0.375,0,0,0.0,1,1.0,1
1,1,0,1,2,0,1,1,0,2.0,20,0.25,2,0.0,1.0,0,0,15.0,0,0.0,0
16,1,0,0,16,120,0,0,16,2.0,16,0.0,0,0.0,0.6458333,0,0,0.0,1,1.0,0
3,3,0,0,4,1,0,0,2,0.5,247,0.0,0,0.974359,1.0,0,0,81.0,1,0.33333334,0
29,1,0,0,29,406,0,0,29,2.0,29,0.0,0,0.0,0.37068966,0,0,0.0,1,1.0,0
3,4,0,3,6,3,1,2,3,2.0,17,0.0,0,0.9791667,0.6666667,0,0,4.6666665,1,0.6666667,2
23,4,0,2,26,253,0,2,23,2.0,127,0.0,0,0.8103448,0.5217391,0,0,4.521739,1,0.95652175,2
15,3,0,24,60,87,3,23,0,0.96428573,1645,1.0,1,0.53571427,0.34415585,2,4,108.53333,12,2.0666666,20
12,4,0,3,22,66,0,3,12,2.0,97,0.0,0,0.8952381,0.31666666,1,1,7.0833335,3,1.25,2
69,3,0,25,129,1784,15,24,50,0.8913044,3050,0.95652175,0,0.5714286,0.18171683,2,12,42.869564,12,2.6231885,15
2,1,0,5,15,0,1,5,1,0.0,263,1.0,1,0.0,0.6666667,0,0,130.0,1,0.5,0
4,1,0,2,8,0,1,1,4,0.33333334,105,1.0,1,0.0,0.75,0,0,24.75,3,1.25,0
6,1,2,18,39,1,8,11,5,0.8,781,1.0,2,0.0,0.33333334,0,0,128.16667,3,1.3333334,11
2,1,0,0,2,1,0,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
7,4,0,3,10,21,0,3,7,2.0,39,0.0,0,0.9318182,0.5714286,1,6,4.571429,1,0.85714287,2
4,4,2,48,6,0,48,0,4,0.33333334,27,1.0,0,0.9444444,0.6666667,0,0,5.5,1,0.25,2
8,2,0,3,15,18,3,1,1,0.61904764,275,0.0,1,0.8703704,0.5833333,1,9,33.0,16,2.75,0
2,1,0,1,2,1,0,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,1
10,1,0,0,10,45,0,0,10,1.1111112,13,0.0,0,0.0,0.4,0,0,0.0,1,1.0,0
23,4,0,3,32,253,0,3,23,2.0,149,0.0,0,0.8103448,0.29565218,1,3,5.478261,3,1.1304348,2
6,2,0,22,48,5,2,21,0,0.93333334,706,0.6666667,2,0.6666667,0.375,1,2,116.166664,52,10.333333,10
9,4,0,3,12,36,0,3,9,2.0,50,0.0,0,0.9111111,0.5555556,1,5,4.5555553,1,0.8888889,2
1,5,0,1,2,0,1,0,1,2.0,6,0.0,0,1.0,1.0,0,0,5.0,0,0.0,1
13,4,0,2,16,78,1,2,13,2.0,72,0.0,0,0.8867925,0.53846157,0,0,4.5384617,1,0.9230769,2
23,3,52,55,42,253,53,3,17,2.0,249,0.0,0,0.7659575,0.45652175,1,2,9.826087,4,1.6086956,4
1,1,0,3,2,0,2,2,0,2.0,18,0.0,3,0.0,1.0,0,0,12.0,0,0.0,3
1,1,0,0,2,0,0,0,1,2.0,9,0.0,0,0.0,1.0,0,0,3.0,0,0.0,2
8,1,0,0,15,0,0,0,6,0.5714286,49,1.0,2,0.0,0.375,0,0,4.875,1,0.875,0
1,1,0,3,1,0,2,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,5
2,1,0,1,2,1,0,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,4,0,2,6,3,0,2,3,2.0,17,0.0,0,0.9791667,0.6666667,0,0,4.6666665,1,0.6666667,2
22,1,0,0,22,231,0,0,22,2.0,22,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
5,1,0,12,6,0,11,1,5,1.025,76,0.2,1,0.0,0.6,0,0,12.2,2,1.0,7
7,2,0,2,11,9,1,1,7,0.33333334,45,0.0,0,0.44444445,0.35714287,1,1,5.285714,1,0.71428573,0
12,1,0,0,12,66,0,0,12,2.0,12,0.0,0,0.0,0.6388889,0,0,0.0,1,1.0,0
6,3,1,4,21,3,3,2,4,0.96,255,0.4,0,0.9375,0.6111111,3,3,40.666668,3,1.3333334,14
19,4,0,2,24,171,0,2,19,2.0,105,0.0,0,0.83928573,0.39473686,0,0,4.5263157,1,0.94736844,2
10,4,0,13,13,0,13,0,10,0.5925926,75,1.0,0,0.7692308,0.425,0,0,6.2,1,0.6,0
20,1,0,13,20,190,5,9,20,2.0,20,0.0,0,0.0,0.3,0,0,0.0,1,1.0,1
4,1,0,2,4,6,1,1,4,2.0,4,0.0,0,0.0,0.75,0,0,0.0,1,1.0,1
4,4,0,3,8,6,0,3,4,1.0,32,1.0,1,0.96907216,0.5833333,0,0,6.75,2,1.0,3
1,1,0,7,1,0,7,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
4,3,0,5,16,0,1,5,1,0.6666667,93,0.5,0,0.9464286,0.5,2,7,21.75,1,0.75,3
4,3,0,39,23,4,37,3,2,0.982906,580,0.051282052,0,0.9777778,0.5555556,1,1,134.25,1,0.5,2
15,4,0,3,38,105,1,2,15,2.0,195,0.0,0,0.8703704,0.32,1,1,12.0,6,1.7333333,2
3,4,0,6,12,3,2,4,2,2.0,68,0.0,0,0.98571426,0.42857143,1,7,21.666666,1,0.33333334,1
2,1,0,5,2,1,2,3,2,2.0,2,0.0,0,0.0,0.6666667,0,0,0.0,1,1.0,1
4,2,0,3,10,0,3,1,1,0.33333334,93,0.0,2,0.94,0.5833333,1,7,21.75,5,2.0,0
6,1,0,7,12,0,1,6,6,0.6857143,334,1.0,1,0.0,0.3888889,0,0,53.5,10,4.1666665,6
20,4,0,11,41,152,2,9,3,2.0,458,0.0,0,0.64,0.21363637,2,11,21.9,5,1.3,1
3,1,0,9,3,3,5,4,3,2.0,3,0.0,0,0.0,0.6666667,0,0,0.0,1,1.0,2
1,2,1,6,3,0,1,5,0,2.0,9,1.0,1,1.0,1.0,0,0,7.0,0,0.0,2
3,1,0,1,7,1,1,0,0,0.5,42,0.0,0,0.0,0.5,0,0,11.666667,2,0.6666667,2
2,1,0,3,4,0,1,2,2,0.0,288,1.0,1,0.0,0.8,0,0,140.5,28,14.0,1
4,1,0,0,4,6,0,0,4,2.0,4,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,3,1,3,4,3,2,2,3,1.5,13,0.0,0,0.96428573,0.5555556,1,4,3.0,1,0.6666667,1
7,1,0,0,7,21,0,0,7,2.0,7,0.0,0,0.0,0.42857143,0,0,0.0,1,1.0,0
1,2,0,7,7,0,3,4,1,2.0,26,0.0,0,1.0,1.0,0,0,25.0,0,0.0,0
